id,target
6866,1.0
6868,1.0
6869,1.0
6871,1.0
6873,0.0
6886,1.0
6887,0.0
6888,1.0
6889,1.0
6891,1.0
6894,1.0
6895,0.0
6899,1.0
6901,1.0
6902,0.0
6904,1.0
6906,0.0
6922,0.0
6923,0.0
6924,0.0
6927,1.0
6934,0.0
6938,0.0
6941,0.0
6942,0.0
6944,1.0
6947,0.0
6952,0.0
6957,0.0
6958,1.0
6964,0.0
6968,0.0
6969,1.0
6976,0.0
6982,1.0
6986,0.0
6987,1.0
6989,0.0
6991,0.0
6993,0.0
6995,0.0
6997,0.0
7000,0.0
7003,0.0
7004,0.0
7007,0.0
7011,1.0
7014,0.0
7016,0.0
7017,0.0
7020,0.0
7022,0.0
7028,0.0
7033,0.0
7034,1.0
7035,0.0
7038,0.0
7040,0.0
7041,0.0
7042,0.0
7045,0.0
7049,0.0
7055,0.0
7057,0.0
7062,0.0
7064,0.0
7066,0.0
7067,0.0
7072,0.0
7079,0.0
7082,0.0
7083,0.0
7084,0.0
7085,0.0
7087,0.0
7090,0.0
7094,0.0
7096,0.0
7099,0.0
7100,0.0
7101,0.0
7102,0.0
7103,0.0
7107,0.0
7110,0.0
7113,0.0
7117,0.0
7119,0.0
7123,0.0
7127,0.0
7133,1.0
7139,0.0
7143,0.0
7145,0.0
7151,0.0
7152,0.0
7153,0.0
7156,0.0
7162,0.0
7170,0.0
7172,0.0
7177,0.0
7181,0.0
7182,0.0
7189,0.0
7190,0.0
7200,0.0
7207,1.0
7209,0.0
7212,1.0
7216,0.0
7217,1.0
7219,1.0
7220,0.0
7222,1.0
7225,1.0
7233,0.0
7237,0.0
7238,1.0
7239,1.0
7240,1.0
7243,1.0
7245,1.0
7246,0.0
7249,1.0
7257,0.0
7258,1.0
7259,1.0
7262,1.0
7263,1.0
7269,0.0
7271,0.0
7273,1.0
7276,1.0
7279,1.0
7282,1.0
7284,1.0
7293,1.0
7298,0.0
7303,0.0
7304,0.0
7305,0.0
7308,0.0
7313,0.0
7314,1.0
7321,0.0
7322,0.0
7327,0.0
7333,0.0
7336,0.0
7339,0.0
7341,0.0
7346,0.0
7347,0.0
7349,0.0
7351,0.0
7353,0.0
7363,0.0
7364,0.0
7368,0.0
7370,0.0
7375,0.0
7376,0.0
7379,0.0
7382,0.0
7384,0.0
7385,0.0
7387,0.0
7388,0.0
7389,0.0
7394,0.0
7396,0.0
7398,0.0
7399,0.0
7401,0.0
7404,0.0
7406,0.0
7409,0.0
7411,0.0
7417,0.0
7420,0.0
7422,0.0
7423,0.0
7427,0.0
7429,0.0
7432,0.0
7435,0.0
7436,1.0
7440,1.0
7441,0.0
7445,0.0
7448,0.0
7449,0.0
7450,0.0
7454,0.0
7455,0.0
7460,0.0
7462,0.0
7464,0.0
7466,0.0
7468,0.0
7469,0.0
7471,0.0
7472,0.0
7483,0.0
7484,0.0
7485,0.0
7486,0.0
7487,0.0
7489,1.0
7492,0.0
7495,1.0
7499,1.0
7500,1.0
7506,1.0
7508,1.0
7509,1.0
7511,1.0
7516,1.0
7524,1.0
7538,1.0
7539,1.0
7541,1.0
7546,1.0
7549,1.0
7562,1.0
7564,1.0
7567,0.0
7572,1.0
7574,1.0
7575,1.0
7586,1.0
7592,1.0
7596,0.0
7597,0.0
7599,0.0
7606,0.0
7615,0.0
7618,0.0
7620,0.0
7624,0.0
7625,0.0
7629,0.0
7632,0.0
7636,0.0
7637,0.0
7646,0.0
7655,0.0
7658,0.0
7660,0.0
7664,0.0
7665,0.0
7666,0.0
7667,0.0
7673,0.0
7676,0.0
7682,0.0
7684,0.0
7690,0.0
7697,0.0
7700,0.0
7704,0.0
7705,0.0
7706,0.0
7708,0.0
7709,0.0
7710,0.0
7713,0.0
7716,0.0
7726,0.0
7729,0.0
7730,0.0
7732,0.0
7734,0.0
7740,0.0
7741,0.0
7745,1.0
7757,1.0
7762,0.0
7770,1.0
7776,0.0
7777,0.0
7778,1.0
7779,0.0
7782,0.0
7786,1.0
7791,1.0
7792,0.0
7794,0.0
7795,0.0
7796,0.0
7798,0.0
7805,0.0
7806,0.0
7808,0.0
7811,0.0
7814,0.0
7819,0.0
7820,0.0
7825,0.0
7829,0.0
7834,0.0
7836,0.0
7838,0.0
7841,0.0
7845,1.0
7846,0.0
7853,0.0
7856,0.0
7858,0.0
7859,1.0
7866,0.0
7875,1.0
7879,0.0
7884,0.0
7886,1.0
7890,0.0
7892,0.0
7896,0.0
7899,1.0
7900,1.0
7901,0.0
7904,0.0
7911,0.0
7917,0.0
7919,0.0
7920,1.0
7921,1.0
7922,0.0
7925,1.0
7927,0.0
7928,1.0
7931,0.0
7942,0.0
7946,1.0
7947,0.0
7948,0.0
7951,0.0
7956,0.0
7961,1.0
7964,1.0
7966,1.0
7967,0.0
7974,1.0
7975,0.0
7979,1.0
7985,1.0
7986,1.0
7993,0.0
7995,1.0
7997,0.0
7998,1.0
8004,1.0
8007,1.0
8011,0.0
8014,1.0
8022,0.0
8027,0.0
8033,1.0
8041,0.0
8042,1.0
8046,0.0
8048,0.0
8050,1.0
8051,0.0
8052,0.0
8053,1.0
8054,0.0
8059,0.0
8063,0.0
8072,0.0
8075,0.0
8076,0.0
8077,1.0
8078,1.0
8080,0.0
8082,0.0
8086,0.0
8090,0.0
8092,0.0
8093,0.0
8099,1.0
8104,1.0
8107,0.0
8108,0.0
8114,0.0
8115,1.0
8117,1.0
8123,1.0
8124,1.0
8127,1.0
8132,0.0
8134,1.0
8139,0.0
8145,1.0
8148,1.0
8151,1.0
8152,1.0
8153,0.0
8157,0.0
8160,1.0
8166,1.0
8167,1.0
8173,1.0
8174,1.0
8178,1.0
8179,0.0
8185,0.0
8186,1.0
8192,0.0
8193,0.0
8194,0.0
8197,0.0
8198,0.0
8199,0.0
8200,0.0
8206,0.0
8207,0.0
8220,0.0
8222,0.0
8227,0.0
8228,0.0
8229,0.0
8230,1.0
8233,1.0
8248,0.0
8249,1.0
8255,0.0
8260,1.0
8263,0.0
8265,0.0
8268,0.0
8269,1.0
8272,0.0
8273,0.0
8275,0.0
8277,0.0
8281,0.0
8282,0.0
8290,0.0
8293,0.0
8299,0.0
8302,0.0
8303,0.0
8305,0.0
8306,0.0
8307,0.0
8308,0.0
8313,0.0
8316,0.0
8319,0.0
8322,1.0
8323,0.0
8325,0.0
8326,0.0
8327,0.0
8328,0.0
8331,0.0
8333,1.0
8336,0.0
8338,0.0
8340,0.0
8342,0.0
8343,0.0
8353,0.0
8354,0.0
8357,0.0
8358,0.0
8359,0.0
8373,0.0
8376,0.0
8379,0.0
8380,0.0
8381,0.0
8384,0.0
8395,1.0
8398,1.0
8403,0.0
8407,1.0
8413,1.0
8417,1.0
8420,1.0
8421,0.0
8424,1.0
8426,1.0
8427,1.0
8438,1.0
8439,0.0
8442,0.0
8449,0.0
8456,0.0
8460,0.0
8462,0.0
8465,0.0
8466,0.0
8467,0.0
8469,0.0
8470,0.0
8474,0.0
8479,0.0
8481,0.0
8482,0.0
8485,0.0
8488,0.0
8492,0.0
8493,0.0
8495,0.0
8499,0.0
8501,0.0
8519,0.0
8521,0.0
8525,0.0
8527,0.0
8529,0.0
8532,0.0
8534,0.0
8535,0.0
8537,0.0
8544,0.0
8548,0.0
8549,0.0
8552,0.0
8554,0.0
8563,0.0
8564,0.0
8565,0.0
8566,0.0
8568,0.0
8569,0.0
8573,0.0
8583,0.0
8588,0.0
8590,0.0
8592,0.0
8593,0.0
8594,1.0
8597,0.0
8600,1.0
8601,0.0
8602,0.0
8603,0.0
8604,0.0
8605,0.0
8611,0.0
8614,0.0
8616,1.0
8617,0.0
8619,1.0
8626,0.0
8629,0.0
8630,0.0
8632,0.0
8634,1.0
8641,0.0
8645,1.0
8649,1.0
8652,1.0
8666,1.0
8671,0.0
8672,1.0
8675,1.0
8678,1.0
8679,1.0
8682,0.0
8687,1.0
8701,0.0
8703,0.0
8707,0.0
8713,0.0
8716,0.0
8719,0.0
8725,0.0
8730,0.0
8731,0.0
8748,0.0
8749,0.0
8756,0.0
8764,0.0
8765,0.0
8769,0.0
8771,0.0
8772,0.0
8773,0.0
8779,0.0
8792,0.0
8794,0.0
8796,0.0
8798,0.0
8803,0.0
8807,0.0
8809,0.0
8811,0.0
8813,0.0
8814,0.0
8818,0.0
8819,0.0
8820,0.0
8821,0.0
8822,0.0
8824,0.0
8826,0.0
8827,0.0
8828,0.0
8833,0.0
8834,0.0
8845,0.0
8847,0.0
8849,0.0
8861,0.0
8867,0.0
8868,0.0
8870,0.0
8873,0.0
8874,0.0
8876,0.0
8877,0.0
8879,0.0
8882,0.0
8884,0.0
8889,0.0
8891,0.0
8894,0.0
8895,0.0
8897,0.0
8898,0.0
8901,0.0
8904,0.0
8909,0.0
8910,0.0
8911,0.0
8915,0.0
8917,0.0
8918,0.0
8919,0.0
8922,0.0
8925,0.0
8928,0.0
8929,0.0
8930,1.0
8932,0.0
8937,0.0
8940,0.0
8943,0.0
8950,0.0
8951,1.0
8954,0.0
8958,1.0
8960,0.0
8964,1.0
8975,0.0
8977,0.0
8981,0.0
8982,1.0
8984,0.0
8988,0.0
8990,0.0
8991,0.0
8995,0.0
8997,0.0
9003,0.0
9004,0.0
9010,0.0
9011,0.0
9013,0.0
9014,0.0
9015,0.0
9017,0.0
9019,0.0
9021,0.0
9024,0.0
9032,0.0
9035,0.0
9036,0.0
9037,0.0
9043,1.0
9046,1.0
9048,1.0
9049,1.0
9050,1.0
9056,0.0
9063,0.0
9065,1.0
9066,1.0
9068,0.0
9069,1.0
9070,0.0
9073,1.0
9076,1.0
9091,0.0
9092,1.0
9104,1.0
9105,1.0
9108,1.0
9111,1.0
9115,1.0
9117,1.0
9122,1.0
9125,1.0
9127,1.0
9129,1.0
9133,1.0
9136,1.0
9138,1.0
9140,1.0
9147,1.0
9150,1.0
9152,1.0
9153,1.0
9155,1.0
9158,1.0
9160,1.0
9163,1.0
9165,1.0
9167,1.0
9168,1.0
9170,1.0
9176,1.0
9178,1.0
9184,1.0
9186,1.0
9188,1.0
9189,1.0
9190,1.0
9196,1.0
9198,1.0
9199,1.0
9200,1.0
9201,0.0
9202,1.0
9204,1.0
9205,1.0
9213,1.0
9214,1.0
9224,1.0
9227,1.0
9228,1.0
9229,1.0
9234,1.0
9236,1.0
9241,1.0
9243,0.0
9245,0.0
9256,1.0
9258,0.0
9261,0.0
9274,0.0
9279,0.0
9282,0.0
9284,0.0
9285,0.0
9291,0.0
9295,0.0
9299,0.0
9302,0.0
9304,0.0
9305,0.0
9306,0.0
9310,0.0
9312,0.0
9316,0.0
9318,0.0
9323,0.0
9326,0.0
9327,0.0
9328,0.0
9331,0.0
9335,0.0
9336,0.0
9340,0.0
9349,1.0
9352,0.0
9353,0.0
9354,1.0
9356,0.0
9357,0.0
9358,0.0
9359,0.0
9364,0.0
9366,1.0
9369,0.0
9370,0.0
9379,0.0
9381,0.0
9383,0.0
9389,0.0
9390,0.0
9392,0.0
9394,1.0
9398,1.0
9399,1.0
9400,0.0
9407,0.0
9409,1.0
9412,0.0
9413,1.0
9415,0.0
9419,1.0
9423,0.0
9424,1.0
9426,0.0
9427,0.0
9428,0.0
9429,0.0
9433,1.0
9437,0.0
9440,0.0
9442,1.0
9443,1.0
9444,0.0
9447,0.0
9459,0.0
9461,0.0
9462,0.0
9464,1.0
9473,0.0
9475,1.0
9476,1.0
9477,1.0
9478,0.0
9479,0.0
9483,0.0
9487,0.0
9494,1.0
9497,1.0
9498,1.0
9506,0.0
9512,1.0
9514,1.0
9515,1.0
9516,1.0
9517,0.0
9518,0.0
9521,0.0
9523,0.0
9527,1.0
9528,1.0
9530,0.0
9532,1.0
9534,1.0
9535,0.0
9536,1.0
9543,0.0
9544,0.0
9545,0.0
9546,0.0
9549,0.0
9558,0.0
9560,0.0
9561,0.0
9570,0.0
9573,0.0
9578,0.0
9584,0.0
9587,0.0
9588,0.0
9599,0.0
9601,0.0
9604,0.0
9614,1.0
9615,1.0
9621,1.0
9622,0.0
9623,1.0
9624,0.0
9626,1.0
9628,1.0
9630,0.0
9631,1.0
9633,1.0
9635,1.0
9637,1.0
9641,0.0
9647,1.0
9648,1.0
9649,0.0
9658,0.0
9662,1.0
9668,0.0
9671,0.0
9676,1.0
9677,1.0
9679,0.0
9682,1.0
9685,0.0
9689,0.0
9692,0.0
9693,0.0
9694,0.0
9696,0.0
9700,0.0
9711,1.0
9713,0.0
9720,0.0
9721,1.0
9725,0.0
9726,0.0
9727,0.0
9735,0.0
9740,1.0
9742,1.0
9743,0.0
9747,1.0
9748,1.0
9751,1.0
9758,0.0
9767,0.0
9768,0.0
9773,0.0
9777,0.0
9781,0.0
9784,0.0
9786,0.0
9789,0.0
9792,0.0
9793,0.0
9798,0.0
9799,0.0
9802,0.0
9803,0.0
9804,0.0
9805,0.0
9807,0.0
9809,0.0
9811,0.0
9814,0.0
9817,0.0
9821,0.0
9824,0.0
9825,0.0
9827,0.0
9839,1.0
9840,0.0
9843,0.0
9844,0.0
9845,0.0
9847,0.0
9848,0.0
9851,0.0
9852,0.0
9855,0.0
9856,0.0
9863,0.0
9867,0.0
9871,0.0
9876,0.0
9879,0.0
9882,0.0
9891,0.0
9892,0.0
9893,0.0
9895,0.0
9899,0.0
9900,0.0
9902,0.0
9903,0.0
9904,0.0
9908,0.0
9913,0.0
9914,0.0
9917,0.0
9922,0.0
9924,0.0
9926,0.0
9927,0.0
9928,0.0
9929,0.0
9936,0.0
9939,0.0
9947,0.0
9951,0.0
9954,0.0
9956,0.0
9957,0.0
9959,0.0
9962,0.0
9964,0.0
9966,0.0
9968,0.0
9969,0.0
9970,0.0
9975,0.0
9977,0.0
9981,0.0
9993,0.0
9996,0.0
9997,0.0
9999,0.0
10002,0.0
10007,1.0
10015,0.0
10019,0.0
10022,0.0
10024,0.0
10026,0.0
10033,0.0
10043,0.0
10046,0.0
10051,0.0
10053,0.0
10062,1.0
10063,1.0
10065,1.0
10068,1.0
10078,1.0
10086,1.0
10094,1.0
10095,1.0
10096,1.0
10097,1.0
10103,1.0
10104,1.0
10108,0.0
10122,0.0
10123,0.0
10128,0.0
10131,0.0
10133,0.0
10134,0.0
10135,0.0
10145,0.0
10148,0.0
10154,0.0
10155,0.0
10158,1.0
10160,1.0
10161,1.0
10162,1.0
10165,1.0
10166,1.0
10167,1.0
10170,1.0
10178,1.0
10180,1.0
10181,0.0
10185,1.0
10188,0.0
10190,1.0
10196,1.0
10200,1.0
10205,1.0
10211,0.0
10216,0.0
10219,0.0
10221,0.0
10225,0.0
10227,0.0
10228,0.0
10230,0.0
10232,1.0
10233,1.0
10235,0.0
10238,1.0
10240,1.0
10242,0.0
10248,0.0
10254,0.0
10257,0.0
10261,0.0
10262,0.0
10266,0.0
10267,0.0
10271,0.0
10277,0.0
10279,0.0
10281,0.0
10282,0.0
10285,0.0
10292,0.0
10298,0.0
10300,0.0
10309,0.0
10311,0.0
10312,0.0
10319,0.0
10324,1.0
10326,0.0
10328,0.0
10343,0.0
10346,0.0
10347,0.0
10353,0.0
10354,1.0
10356,0.0
10357,0.0
10362,0.0
10363,0.0
10370,1.0
10373,0.0
10386,0.0
10388,0.0
10389,0.0
10391,1.0
10397,0.0
10400,0.0
10403,0.0
10404,0.0
10408,0.0
10417,0.0
10425,0.0
10435,1.0
10437,1.0
10438,1.0
10440,0.0
10442,0.0
10447,1.0
10452,1.0
10453,1.0
10454,1.0
10459,1.0
10460,1.0
10463,0.0
10465,1.0
10469,1.0
10474,1.0
10475,1.0
10476,1.0
10477,1.0
10480,1.0
10491,0.0
10493,1.0
10494,1.0
10495,0.0
10497,0.0
10501,0.0
10504,0.0
10507,1.0
10509,1.0
10510,0.0
10512,1.0
10514,1.0
10526,1.0
10528,1.0
10530,0.0
10531,0.0
10532,1.0
10538,0.0
10539,0.0
10542,0.0
10547,0.0
10549,0.0
10556,0.0
10569,0.0
10572,0.0
10577,0.0
10579,0.0
10586,1.0
10594,1.0
10595,1.0
10597,0.0
10602,1.0
10604,1.0
10614,0.0
10617,0.0
10618,0.0
10619,1.0
10624,1.0
10633,1.0
10634,1.0
10635,0.0
10638,0.0
10639,0.0
10642,0.0
10643,0.0
10645,0.0
10646,0.0
10649,0.0
10652,1.0
10653,0.0
10654,0.0
10661,1.0
10664,1.0
10668,0.0
10670,0.0
10674,0.0
10683,0.0
10694,0.0
10697,0.0
10699,0.0
10701,0.0
10703,0.0
10713,0.0
10714,0.0
10716,0.0
10717,0.0
10719,0.0
10725,0.0
10728,0.0
10734,0.0
10738,1.0
10740,1.0
10742,1.0
10756,1.0
10757,1.0
10758,1.0
10761,1.0
10762,1.0
10773,1.0
10778,1.0
10781,1.0
10791,0.0
10792,0.0
10796,0.0
10797,0.0
10801,0.0
10804,0.0
10806,0.0
10807,0.0
10816,0.0
10820,0.0
10828,0.0
10836,1.0
10838,1.0
10845,1.0
10856,1.0
10857,0.0
10858,1.0
10861,1.0
10865,1.0
10868,1.0
10874,1.0
10875,0.0
